12,24,36,48,60,72,84,96,108,120,180,240,年月
0.025,0.051,0.184,0.35,0.523,0.711,0.9359999999999999,1.1540000000000001,1.3019999999999998,1.399,1.834,2.052,200203
0.03,0.055,0.152,0.317,0.502,0.68,0.9,1.112,1.27,1.375,1.813,2.033,200204
0.026,0.067,0.163,0.337,0.5,0.6779999999999999,0.888,1.0959999999999999,1.2590000000000001,1.371,1.788,2.012,200205
0.028,0.06,0.131,0.265,0.41100000000000003,0.5720000000000001,0.8,1.0090000000000001,1.1840000000000002,1.305,1.692,1.951,200206
0.019,0.04,0.129,0.263,0.423,0.58,0.8029999999999999,1.0170000000000001,1.1909999999999998,1.314,1.707,1.971,200207
0.007,0.02,0.079,0.18100000000000002,0.309,0.425,0.625,0.821,1.014,1.144,1.547,1.831,200208
0.009,0.056,0.142,0.23199999999999998,0.33799999999999997,0.489,0.669,0.852,1.024,1.165,1.554,1.85,200209
0.017,0.038,0.119,0.188,0.271,0.366,0.53,0.6970000000000001,0.863,0.988,1.338,1.645,200210
0.017,0.055,0.159,0.23800000000000002,0.304,0.386,0.542,0.6920000000000001,0.8490000000000001,0.973,1.335,1.645,200211
0.017,0.05,0.137,0.23600000000000002,0.297,0.38799999999999996,0.531,0.6629999999999999,0.79,0.906,1.239,1.536,200212
0.017,0.043,0.117,0.203,0.257,0.34600000000000003,0.47700000000000004,0.602,0.718,0.81,1.094,1.324,200301
0.02,0.05,0.139,0.20800000000000002,0.266,0.345,0.452,0.569,0.691,0.786,1.055,1.308,200302
0.027,0.06,0.129,0.196,0.243,0.316,0.419,0.521,0.613,0.705,0.919,1.162,200303
0.02,0.05,0.107,0.16399999999999998,0.217,0.28300000000000003,0.377,0.46799999999999997,0.5429999999999999,0.612,0.761,0.929,200304
0.017,0.04,0.084,0.133,0.162,0.215,0.272,0.373,0.46299999999999997,0.538,0.722,0.913,200305
0.007,0.075,0.182,0.27399999999999997,0.34700000000000003,0.45799999999999996,0.5660000000000001,0.68,0.765,0.821,0.994,1.186,200306
0.01,0.07,0.153,0.243,0.321,0.43,0.5589999999999999,0.716,0.8370000000000001,0.938,1.196,1.434,200307
0.032,0.187,0.364,0.56,0.72,0.8809999999999999,1.061,1.2570000000000001,1.369,1.432,1.645,1.846,200308
0.05,0.176,0.347,0.513,0.667,0.823,1.026,1.218,1.33,1.398,1.657,1.85,200309
0.029,0.137,0.308,0.489,0.654,0.835,1.057,1.2429999999999999,1.367,1.463,1.742,1.97,200310
0.018,0.132,0.258,0.41,0.5770000000000001,0.731,0.9279999999999999,1.0979999999999999,1.227,1.315,1.577,1.797,200311
0.02,0.11,0.246,0.414,0.6,0.767,0.977,1.143,1.27,1.363,1.606,1.862,200312
0.017,0.068,0.199,0.348,0.521,0.6829999999999999,0.888,1.065,1.214,1.322,1.586,1.871,200401
0.018,0.056,0.178,0.312,0.467,0.617,0.812,0.9890000000000001,1.133,1.243,1.531,1.846,200402
0.02,0.118,0.272,0.451,0.628,0.812,1.033,1.225,1.3519999999999999,1.434,1.657,1.957,200403
0.02,0.135,0.305,0.503,0.6859999999999999,0.873,1.093,1.2990000000000002,1.436,1.535,1.804,2.122,200404
